"Player_name","Team","Level","c.IP","N","HR_9","Kpct","BBpct","DER","ERA","FIP","K_BB","ID","Diff"
"山内　壮馬","E","Top",0.3,1,0,0,0,1,0,2.95,0,"山内　壮馬 E",NA
"山本　一徳","M","Farm",10.3,58,0.87,12.1,13.8,0.6,10.45,5.67,-1.7,"山本　一徳 M",NA
"山本　雅士","D","Farm",34.7,148,0.25,16.9,15.5,0.755,2.34,3.91,1.4,"山本　雅士 D",NA
"山本　雅士","D","Top",4.3,22,2.08,9.1,9.1,0.647,10.38,6.27,0,"山本　雅士 D",NA
"山本　淳","L","Farm",66,281,0.538,9.6,10,0.725,3.55,4.3,-0.3,"山本　淳 L",NA
"山本　淳","L","Top",25.7,121,0.704,10.7,10.7,0.656,3.86,4.65,0,"山本　淳 L",NA
"山本　省吾","DB","Farm",64,254,0.42,15.7,3.9,0.724,2.25,2.83,11.8,"山本　省吾 DB",NA
"山本　省吾","DB","Top",34.3,154,1.31,9.7,9.7,0.735,4.46,4.95,0,"山本　省吾 DB",NA
"山本　省吾","H","Farm",10.7,41,0,9.8,0,0.73,0,2.17,9.8,"山本　省吾 H",NA
"山本　省吾","H","Top",1.7,10,10.8,10,20,0.8,10.8,20.88,-10,"山本　省吾 H",NA
"山本　斉","S","Farm",44.3,226,0.813,10.6,13.7,0.618,8.94,5.3,-3.1,"山本　斉 S",NA
"山本　大貴","M","Farm",39.7,181,1.13,17.1,13.3,0.67,6.35,5.29,3.8,"山本　大貴 M",36.7
"山本　大貴","M","Top",3,17,0,5.9,23.5,0.583,6,6.36,-17.6,"山本　大貴 M",36.7
"山本　拓実","D","Farm",41.7,194,0.65,16,14.4,0.674,4.54,4.63,1.6,"山本　拓実 D",39.7
"山本　拓実","D","Top",2,8,0,37.5,25,0.667,0,3.02,12.5,"山本　拓実 D",39.7
"山本　哲哉","S","Farm",99,427,1.046,18,5.2,0.684,4,3.48,12.9,"山本　哲哉 S",23.7
"山本　哲哉","S","Top",205.4,886,0.843,13.4,7.5,0.703,3.03,3.98,6,"山本　哲哉 S",23.7
"山本　徹矢","M","Farm",4.7,27,3.86,3.7,18.5,0.737,7.71,11.22,-14.8,"山本　徹矢 M",NA
"山本　由伸","Bs","Farm",57.7,207,0,24.6,4.4,0.793,0.32,1.74,20.3,"山本　由伸 Bs",-19
"山本　由伸","Bs","Top",76.7,322,0.836,20.5,7.1,0.707,3.64,3.43,13.3,"山本　由伸 Bs",-19
"山本　翔也","T","Farm",187.3,777,0.422,19,6.3,0.715,2.45,2.96,12.7,"山本　翔也 T",56.3
"山本　翔也","T","Top",25.7,121,1.21,13.2,9.1,0.693,6.31,4.45,4.1,"山本　翔也 T",56.3
"山本昌","D","Farm",126.4,551,1.114,11.1,5.8,0.691,4.2,4.42,5.3,"山本昌 D",NA
"山本昌","D","Top",153.3,645,0.587,14,8.1,0.713,3.82,3.47,5.9,"山本昌 D",NA
"山野　恭介","C","Farm",8,42,1.12,21.4,16.7,0.56,9,4.92,4.7,"山野　恭介 C",NA
"山﨑　康晃","DB","Top",179.7,738,0.762,28.2,7.3,0.706,2.6,2.61,20.9,"山﨑　康晃 DB",-122
"山﨑　福也","Bs","Farm",144,591,0.819,13.5,6.6,0.711,3.38,3.87,6.9,"山﨑　福也 Bs",45.3
"山﨑　福也","Bs","Top",124,545,1.033,12.3,9.2,0.722,4.06,4.6,3.1,"山﨑　福也 Bs",45.3
"山﨑　颯一郎","Bs","Farm",123.6,555,0.729,12.8,13,0.69,4.65,4.64,-0.1,"山﨑　颯一郎 Bs",123.6
"桟原　将司","L","Farm",35.3,180,0.25,16.7,8.9,0.562,7.13,3.15,7.8,"桟原　将司 L",NA
"糸数　敬作","F","Farm",142.4,616,0.502,18,8.8,0.715,3.04,3.44,9.3,"糸数　敬作 F",NA
"糸数　敬作","F","Top",0.3,3,0,0,33.3,0.5,0,11.62,-33.3,"糸数　敬作 F",NA
"児玉　龍也","H","Farm",17,89,0,11.2,12.4,0.612,5.83,3.52,-1.2,"児玉　龍也 H",17
"児山　祐斗","S","Farm",130.7,598,0.965,11.7,9.9,0.682,5.1,4.81,1.8,"児山　祐斗 S",NA
"寺岡　寛治","E","Farm",39.3,179,0.69,21.8,14.5,0.72,3.89,4.25,7.3,"寺岡　寛治 E",39.3
"寺原　隼人","Bs","Farm",18,65,0,24.6,4.6,0.761,0,1.59,20,"寺原　隼人 Bs",NA
"寺原　隼人","Bs","Top",101,441,0.62,13.8,7,0.684,3.92,3.32,6.8,"寺原　隼人 Bs",NA
"寺原　隼人","H","Farm",135,539,0.546,16.7,5.4,0.737,2.4,3.04,11.3,"寺原　隼人 H",-11.3
"寺原　隼人","H","Top",286.3,1221,1.087,15.3,8.3,0.721,4.02,4.39,7,"寺原　隼人 H",-11.3
"寺田　光輝","DB","Farm",18,84,0.5,20.2,9.5,0.545,6,3.62,10.7,"寺田　光輝 DB",18
"寺田　哲也","S","Farm",123,542,0.953,15.3,9.4,0.706,5.12,4.37,5.9,"寺田　哲也 S",NA
"寺田　哲也","S","Top",5,31,0,9.7,29,0.647,10.8,8.27,-19.3,"寺田　哲也 S",NA
"寺島　成輝","S","Farm",109,490,0.663,17.4,11.4,0.719,3.22,4.05,6,"寺島　成輝 S",104
"寺島　成輝","S","Top",5,31,3.629,16.2,22.6,0.588,19.8,10.36,-6.4,"寺島　成輝 S",104
"七條　祐樹","S","Farm",188.1,824,0.724,14.5,8.9,0.705,4.26,3.99,5.6,"七條　祐樹 S",NA
"七條　祐樹","S","Top",93,397,1.155,14.4,8.3,0.729,4.16,4.45,6,"七條　祐樹 S",NA
"篠原　貴行","DB","Farm",10.3,49,0,20.4,10.2,0.735,5.23,2.42,10.2,"篠原　貴行 DB",NA
"篠原　貴行","DB","Top",22,105,0.82,11.4,11.4,0.689,4.91,4.48,0,"篠原　貴行 DB",NA
"篠原　慎平","G","Farm",68,280,0.28,22.2,10,0.737,2.12,2.84,12.2,"篠原　慎平 G",6.4
"篠原　慎平","G","Top",37.3,164,0.987,12.8,9.8,0.688,4.34,4.58,3,"篠原　慎平 G",6.4
"篠田　純平","C","Farm",273.6,1153,0.369,9.7,5.6,0.71,3.09,3.44,4.1,"篠田　純平 C",NA
"篠田　純平","C","Top",84.4,378,1.217,9.5,7.4,0.67,5.12,4.74,2.1,"篠田　純平 C",NA
"柴田　健斗","Bs","Farm",42,203,1.083,14.3,14.8,0.669,5.79,5.47,-0.5,"柴田　健斗 Bs",NA
"柴田　章吾","G","Farm",31,146,0,14.4,15.1,0.616,5.61,4.09,-0.7,"柴田　章吾 G",NA
"若松　駿太","D","Farm",254.3,1110,0.899,12.6,8.1,0.696,4.28,4.28,4.5,"若松　駿太 D",39.6
"若松　駿太","D","Top",307.3,1306,0.704,16.8,8,0.705,3.4,3.51,8.8,"若松　駿太 D",39.6
"若竹　竜士","F","Farm",55.7,266,0.488,18.4,17.3,0.729,3.07,4.42,1.1,"若竹　竜士 F",NA
"若竹　竜士","F","Top",2.3,14,3.86,0,21.4,0.778,3.86,13.33,-21.4,"若竹　竜士 F",NA
"若竹　竜士","T","Farm",2,6,0,0,0,0.797,0,2.86,0,"若竹　竜士 T",NA
"守屋　功輝","T","Farm",241.3,1041,0.409,17.1,6.6,0.676,3.96,3.24,10.4,"守屋　功輝 T",97.6
"守屋　功輝","T","Top",13,72,2.017,12.5,9.7,0.547,9.7,6.21,2.8,"守屋　功輝 T",97.6
"種市　篤暉","M","Farm",41.3,196,0.441,20.9,12.8,0.653,5.01,3.7,8.2,"種市　篤暉 M",3
"種市　篤暉","M","Top",38.3,169,1.17,16.6,7.7,0.697,6.1,4.35,8.9,"種市　篤暉 M",3
"酒居　知史","M","Farm",111,437,0.56,26.1,6.4,0.737,2.59,2.51,19.7,"酒居　知史 M",-47.4
"酒居　知史","M","Top",158.4,688,1.308,14.9,8,0.714,4.43,4.73,6.9,"酒居　知史 M",-47.4
"秋吉　亮","S","Farm",19.7,81,0,25.9,9.9,0.76,0.91,2.05,16,"秋吉　亮 S",-66.6
"秋吉　亮","S","Top",298.6,1203,0.904,22.8,7.1,0.744,2.68,3.28,15.7,"秋吉　亮 S",-66.6
"秋山　拓巳","T","Farm",541.7,2240,0.417,19.7,4.7,0.702,2.62,2.58,15,"秋山　拓巳 T",-243.6
"秋山　拓巳","T","Top",358,1488,0.949,19.4,3.8,0.682,3.92,3.19,15.5,"秋山　拓巳 T",-243.6
"秋親","M","Farm",22,93,0,16.1,8.6,0.779,2.86,2.86,7.5,"秋親 M",NA
"十亀　剣","L","Farm",76,315,0.726,22.5,7.9,0.72,2.73,3.31,14.6,"十亀　剣 L",-203.6
"十亀　剣","L","Top",740.2,3180,0.847,16.2,8.2,0.709,3.87,3.92,8.1,"十亀　剣 L",-203.6
"小笠原　孝","D","Farm",61,251,0.44,14.3,5.2,0.699,2.8,3.11,9.1,"小笠原　孝 D",NA
"小笠原　孝","D","Top",18.7,85,0.48,16.5,4.7,0.641,5.3,2.78,11.8,"小笠原　孝 D",NA
"小笠原　慎之介","D","Farm",70.4,319,0.511,19.1,12.2,0.705,4.86,3.69,6.9,"小笠原　慎之介 D",-201.6
"小笠原　慎之介","D","Top",298.6,1298,1.3,18.2,10.8,0.719,4.22,4.71,7.4,"小笠原　慎之介 D",-201.6
"小熊　凌祐","D","Farm",320.6,1335,0.679,16.6,5,0.702,2.98,3.24,11.6,"小熊　凌祐 D",52
"小熊　凌祐","D","Top",188.3,806,1.268,14.3,8.4,0.736,4.63,4.64,5.8,"小熊　凌祐 D",52
"小山　伸一郎","E","Farm",31,140,0.264,13.6,7.9,0.689,4.65,3.54,5.7,"小山　伸一郎 E",NA
"小山　伸一郎","E","Top",104.7,448,0.865,20.1,10,0.736,3.26,3.75,10,"小山　伸一郎 E",NA
"小山　雄輝","E","Farm",46.4,197,0.373,21.3,9.6,0.704,3.5,3.05,11.7,"小山　雄輝 E",40.7
"小山　雄輝","E","Top",5.7,32,0,12.5,15.6,0.5,11.12,4.68,-3.1,"小山　雄輝 E",40.7
"小山　雄輝","G","Farm",413.3,1701,0.566,18,6.3,0.723,2.66,3.11,11.6,"小山　雄輝 G",NA
"小山　雄輝","G","Top",200.3,834,0.687,18.2,7.9,0.72,2.83,3.34,10.3,"小山　雄輝 G",NA
"小松　剛","C","Farm",2.3,14,0,7.1,28.6,0.556,7.71,7.15,-21.5,"小松　剛 C",NA
"小松　聖","Bs","Farm",143,621,0.698,16.4,5.8,0.677,4.72,3.33,10.6,"小松　聖 Bs",NA
"小松　聖","Bs","Top",124.9,548,0.816,16.8,7.7,0.69,4.54,3.69,9.1,"小松　聖 Bs",NA
"小杉　陽太","DB","Farm",136.7,584,0.68,22.3,7.4,0.689,3.69,2.99,14.9,"小杉　陽太 DB",26.7
"小杉　陽太","DB","Top",124.6,549,0.722,17,10.6,0.688,4.4,3.85,6.4,"小杉　陽太 DB",26.7
"小石　博孝","L","Farm",397.9,1748,0.875,15.3,9.6,0.711,4.05,4.42,5.7,"小石　博孝 L",18.7
"小石　博孝","L","Top",168.3,752,0.76,14,12,0.72,4.81,4.76,2,"小石　博孝 L",18.7
"小川　泰弘","S","Farm",34.7,152,0.862,18.5,4.6,0.681,4.15,3.17,13.8,"小川　泰弘 S",-206.3
"小川　泰弘","S","Top",844.3,3518,0.878,19.6,6.5,0.718,3.32,3.42,13,"小川　泰弘 S",-206.3
"小川　龍也","D","Farm",257.9,1152,0.463,15.7,9.2,0.666,4.47,3.57,6.5,"小川　龍也 D",28
"小川　龍也","D","Top",65.3,282,0.565,18.4,10.6,0.74,3.03,3.87,7.8,"小川　龍也 D",28
"小川　龍也","L","Farm",7.7,36,1.17,22.2,5.6,0.623,2.35,4.51,16.6,"小川　龍也 L",-3.6
"小川　龍也","L","Top",11.3,46,0,15.2,6.5,0.686,1.59,2.85,8.7,"小川　龍也 L",-3.6
"小嶋　達也","T","Farm",186,785,0.633,22,9.7,0.72,3.58,3.29,12.3,"小嶋　達也 T",NA
"小嶋　達也","T","Top",32,157,1.323,19.7,11.5,0.64,7.89,4.9,8.3,"小嶋　達也 T",NA
"小椋　真介","H","Farm",5,26,1.8,11.5,11.5,0.632,10.8,6.06,0,"小椋　真介 H",NA
"小野　郁","E","Farm",131.8,578,0.337,19.7,9.9,0.671,3.01,3.21,9.9,"小野　郁 E",60.1
"小野　郁","E","Top",30.6,146,1.398,11.6,11.6,0.654,7.93,5.92,0,"小野　郁 E",60.1
"小野　淳平","C","Farm",228.4,945,0.586,17.7,3.5,0.703,3.35,2.84,14.2,"小野　淳平 C",31
"小野　淳平","C","Top",75.9,339,1.549,10.6,10,0.741,4.5,5.77,0.6,"小野　淳平 C",31
"小野　淳平","G","Farm",106.7,440,0.92,12.5,5.7,0.709,4.14,4.12,6.9,"小野　淳平 G",NA
"小野　淳平","G","Top",11,48,2.45,10.4,6.2,0.8,5.73,6.62,4.2,"小野　淳平 G",NA
"小野　晋吾","M","Farm",80.7,326,0.232,16.5,4.9,0.717,2.9,2.73,11.6,"小野　晋吾 M",NA
"小野　晋吾","M","Top",81,336,0.67,12.5,5.1,0.744,3.44,3.36,7.4,"小野　晋吾 M",NA
"小野　泰己","T","Farm",35.7,155,0.53,18.1,12.3,0.733,3.28,3.78,5.8,"小野　泰己 T",-169.3
"小野　泰己","T","Top",205,916,0.703,17.4,13.2,0.68,4.61,4.3,4.2,"小野　泰己 T",-169.3
"小野寺　力","S","Farm",38.7,164,0.23,12.8,8.5,0.709,2.56,3.28,4.3,"小野寺　力 S",NA
"小野寺　力","S","Top",4.7,20,1.93,20,0,0.667,7.71,3.69,20,"小野寺　力 S",NA
"小林　寛","DB","Farm",216.3,955,0.509,16,7.2,0.673,4.45,3.34,8.8,"小林　寛 DB",22.3
"小林　寛","DB","Top",76.3,338,0.273,15.4,12.1,0.678,2.94,3.53,3.2,"小林　寛 DB",22.3
"小林　慶祐","Bs","Farm",60.6,250,0.907,21.6,9.2,0.7,4.6,3.58,12.4,"小林　慶祐 Bs",10.9
"小林　慶祐","Bs","Top",49.7,224,1.584,24.5,8.9,0.655,5.25,4.14,15.6,"小林　慶祐 Bs",10.9
"小林　公太","DB","Farm",4.3,20,0,10,5,0.647,6.23,2.63,5,"小林　公太 DB",NA
"小林　正人","D","Farm",34,153,1.333,19,6.5,0.632,5.56,4.34,12.4,"小林　正人 D",NA
"小林　正人","D","Top",16.6,79,0,10.1,5.1,0.622,6.96,2.83,5,"小林　正人 D",NA
"小林　太志","DB","Farm",76,328,0.468,15.5,7.3,0.707,3.08,3.32,8.2,"小林　太志 DB",NA
"小林　太志","DB","Top",93.3,416,1.065,13.3,7.7,0.714,4.53,4.37,5.6,"小林　太志 DB",NA
"小林　敦","M","Farm",71.3,326,0,16.6,10.7,0.654,4.54,2.84,5.8,"小林　敦 M",NA
"小林宏","L","Farm",1,5,0,0,0,0.6,0,3.04,0,"小林宏 L",NA
"小林宏","L","Top",11.3,59,0.79,16.9,13.6,0.625,7.94,4.5,3.3,"小林宏 L",NA
"小林宏","T","Farm",52.3,207,0.52,17.4,3.4,0.719,3.44,2.69,14,"小林宏 T",NA
"小林正","D","Top",20.7,89,0.44,19.1,5.6,0.758,1.31,2.62,13.5,"小林正 D",NA
"小澤　怜史","H","Farm",85,389,1.141,18.8,13.4,0.696,5.19,4.84,5.4,"小澤　怜史 H",83
"小澤　怜史","H","Top",2,12,0,16.7,8.3,0.444,13.5,2.41,8.4,"小澤　怜史 H",83
"尚成","DB","Farm",25,95,0.36,22.1,2.1,0.743,1.08,2.24,20,"尚成 DB",NA
"尚成","DB","Top",51,230,2.47,14.3,9.1,0.683,5.29,6.57,5.2,"尚成 DB",NA
"床田　寛樹","C","Farm",26,99,0.691,19.2,6.1,0.792,2.08,3.18,13.2,"床田　寛樹 C",8.7
"床田　寛樹","C","Top",17.3,71,1.04,22.5,4.2,0.72,5.19,3.09,18.3,"床田　寛樹 C",8.7
"松井　光介","S","Farm",78.4,339,0.464,14.7,8,0.704,3.21,3.35,6.8,"松井　光介 S",NA
"松井　光介","S","Top",19,88,1.562,14.8,8,0.661,8.05,3.89,6.8,"松井　光介 S",NA
"松井　裕樹","E","Farm",27.3,107,0,45.8,6.5,0.625,0.66,0.53,39.2,"松井　裕樹 E",-112.4
"松井　裕樹","E","Top",370,1555,0.318,29.4,12.2,0.72,2.75,2.58,17.2,"松井　裕樹 E",-112.4
"松永　昂大","M","Farm",38.3,157,0.956,24.2,6.4,0.702,2.59,3.17,17.8,"松永　昂大 M",-68.3
"松永　昂大","M","Top",262.3,1129,0.41,18,9.2,0.699,2.98,3.31,8.8,"松永　昂大 M",-68.3
"松永　浩典","L","Farm",4.7,17,1.93,35.3,5.9,0.889,1.93,3.72,29.4,"松永　浩典 L",NA
"松永　浩典","L","Top",40.7,173,0.89,17.9,4,0.688,3.54,2.96,13.8,"松永　浩典 L",NA
"松岡　健一","S","Farm",143.1,581,0.377,17.7,5.7,0.73,3.09,2.77,12.1,"松岡　健一 S",-14
"松岡　健一","S","Top",263.3,1154,0.996,18.7,9.9,0.696,4.41,4.17,8.9,"松岡　健一 S",-14
"松下　建太","L","Farm",127.3,581,0.739,14.8,11.5,0.684,4.73,4.26,3.3,"松下　建太 L",NA
"松下　建太","L","Top",10.3,44,0,15.9,4.5,0.667,3.48,2.69,11.4,"松下　建太 L",NA
"松家　卓弘","F","Farm",15,74,0.6,6.8,21.6,0.776,5.4,6.86,-14.8,"松家　卓弘 F",NA
"松坂　大輔","D","Top",55.3,253,0.81,20.2,12.7,0.719,3.74,4.36,7.5,"松坂　大輔 D",-55.3
"松坂　大輔","H","Farm",25.7,114,1.06,10.5,14,0.72,4.91,5.57,-3.5,"松坂　大輔 H",NA
"松坂　大輔","H","Top",1,10,0,20,20,0.25,18,10.95,0,"松坂　大輔 H",NA
"松崎　伸吾","T","Farm",18.7,80,0,16.2,5,0.678,3.86,2.76,11.2,"松崎　伸吾 T",NA
"松田　遼馬","H","Farm",20.3,71,0.44,25.4,5.6,0.784,0.89,2.41,19.8,"松田　遼馬 H",17.3
"松田　遼馬","H","Top",3,14,0,42.9,21.4,0.6,6,2.02,21.5,"松田　遼馬 H",17.3
"松田　遼馬","T","Farm",170.4,715,1.066,19.3,7,0.742,3.96,3.79,12.3,"松田　遼馬 T",27.3
"松田　遼馬","T","Top",128.4,550,1.206,22.2,8.9,0.7,4.07,3.84,13.3,"松田　遼馬 T",27.3
"松本　幸大","Bs","Farm",12,48,0.75,10.4,10.4,0.811,2.25,4.42,0,"松本　幸大 Bs",NA
"松本　幸大","Bs","Top",8,46,2.25,21.7,10.9,0.464,11.25,5.13,10.8,"松本　幸大 Bs",NA
"松本　幸大","M","Farm",28.7,129,0.63,16.3,10.1,0.67,4.4,3.88,6.2,"松本　幸大 M",NA
"松本　幸大","M","Top",2.3,13,0,7.7,7.7,0.545,7.71,3.04,0,"松本　幸大 M",NA
"松本　直晃","L","Farm",126,576,0.783,12.3,12,0.718,5.36,4.78,0.3,"松本　直晃 L",58
"松本　直晃","L","Top",26.7,125,1.356,13.6,9.6,0.671,6.07,5.15,4,"松本　直晃 L",58
"松本　裕樹","H","Farm",99.3,417,0.37,15.8,6.5,0.713,3.26,3.06,9.3,"松本　裕樹 H",-23
"松本　裕樹","H","Top",88,391,1.108,16.3,11,0.719,4.39,4.69,5.3,"松本　裕樹 H",-23
"松本　竜也","G","Farm",133,622,1.022,19.6,13.3,0.68,4.87,4.79,6.3,"松本　竜也 G",NA
"松葉　貴大","Bs","Farm",255,1049,0.783,15.5,6.1,0.711,3.25,3.56,9.4,"松葉　貴大 Bs",-64.9
"松葉　貴大","Bs","Top",569,2417,0.824,14.5,8.9,0.726,3.83,4.07,5.6,"松葉　貴大 Bs",-64.9
"沼田　拓巳","S","Farm",24,115,0.38,22.6,10.4,0.554,6,3.07,12.2,"沼田　拓巳 S",23
"沼田　拓巳","S","Top",1,5,0,20,0,0.5,9,1.02,20,"沼田　拓巳 S",23
"上園　啓史","E","Farm",179.3,762,0.378,15.6,4.6,0.684,3.41,2.89,11,"上園　啓史 E",NA
"上園　啓史","E","Top",41.4,187,0.219,14.4,7.5,0.645,6.31,3.23,7,"上園　啓史 E",NA
"上原　健太","F","Farm",148.6,670,0.476,16.9,10.9,0.663,4.66,3.67,6,"上原　健太 F",30.3
"上原　健太","F","Top",73,328,1.268,16.5,9.5,0.703,4.56,4.59,7,"上原　健太 F",30.3
"上原　浩治","G","Farm",1,3,0,0,0,0.667,0,2.95,0,"上原　浩治 G",-33.7
"上原　浩治","G","Top",34.7,139,1.3,17.3,3.6,0.738,3.63,4.12,13.7,"上原　浩治 G",-33.7
"上沢　直之","F","Farm",263.7,1179,0.81,15.1,9,0.707,4.68,4,6.1,"上沢　直之 F",-205.3
"上沢　直之","F","Top",467.6,1952,0.886,19.1,7.4,0.728,3.39,3.69,11.7,"上沢　直之 F",-205.3
"上野　啓輔","S","Farm",9.7,46,0,8.7,34.8,0.808,0.93,7,-26.1,"上野　啓輔 S",NA
"上野　弘文","C","Farm",91.7,366,0.514,10.1,3,0.723,2.85,3.22,7.1,"上野　弘文 C",NA
"上野　弘文","C","Top",18.7,91,1.406,11,8.8,0.597,7.71,5.68,2.2,"上野　弘文 C",NA
"上野　大樹","M","Farm",137.3,579,0.993,13.5,6.2,0.726,2.69,4.01,7.3,"上野　大樹 M",NA
"上野　大樹","M","Top",134,567,1.34,13.9,7.8,0.726,3.56,4.66,6.2,"上野　大樹 M",NA
"植松　優友","M","Farm",203.3,946,0.752,13.8,11.7,0.683,5.27,4.51,2.1,"植松　優友 M",NA
"植松　優友","M","Top",8,40,1.12,20,17.5,0.565,7.88,5.44,2.5,"植松　優友 M",NA
"植村　祐介","F","Farm",60,294,1.526,15,7.5,0.64,6.3,4.75,7.5,"植村　祐介 F",NA
"植村　祐介","F","Top",12,51,0.75,23.5,13.7,0.767,3.75,3.7,9.8,"植村　祐介 F",NA
"信樂　晃史","M","Farm",70.3,317,1.546,12.6,7.9,0.705,6.01,5.26,4.7,"信樂　晃史 M",26
"新垣　渚","H","Farm",108.7,471,0.247,17.4,10,0.676,3.31,3.18,7.4,"新垣　渚 H",NA
"新垣　渚","H","Top",101.4,441,1.018,15.6,11.3,0.728,4.8,4.38,4.3,"新垣　渚 H",NA
"新垣　渚","S","Farm",151.6,645,0.594,14.9,8.7,0.693,3.92,3.75,6.2,"新垣　渚 S",NA
"新垣　渚","S","Top",121,547,1.24,18.1,10.2,0.677,5.35,4.56,7.9,"新垣　渚 S",NA
"新垣　勇人","F","Farm",378.9,1553,0.756,18.1,4.1,0.702,3.3,3.06,14.1,"新垣　勇人 F",66
"新垣　勇人","F","Top",31.6,147,2.916,14.9,2.7,0.651,7.96,6.19,12.2,"新垣　勇人 F",66
"森　唯斗","H","Farm",4,15,0,20,13.3,0.8,0,3.02,6.6,"森　唯斗 H",-125.6
"森　唯斗","H","Top",311.9,1259,0.71,23.2,5.6,0.712,2.94,2.8,17.5,"森　唯斗 H",-125.6
"森　雄大","E","Farm",340.4,1478,0.355,18,11.4,0.706,3.36,3.43,6.6,"森　雄大 E",57.7
"森　雄大","E","Top",90.3,404,0.49,16.1,14.8,0.704,4.58,4.35,1.2,"森　雄大 E",57.7
"森　遼大朗","M","Farm",1,4,0,0,25,1,0,5.95,-25,"森　遼大朗 M",1
"森　和樹","G","Farm",11.7,58,0,5.2,25.9,0.846,2.31,6.54,-20.7,"森　和樹 G",NA
"森原　康平","E","Farm",18,70,1.1,25.7,5.7,0.756,4.51,3.22,20,"森原　康平 E",-38.3
"森原　康平","E","Top",56.3,244,0.642,16.4,6.6,0.694,5.11,3.25,9.8,"森原　康平 E",-38.3
"森内　壽春","F","Farm",74.7,325,0.719,16.6,7.7,0.698,3.37,3.6,8.9,"森内　壽春 F",NA
"森内　壽春","F","Top",76,322,1.121,14.6,10.3,0.749,4.03,4.28,4.4,"森内　壽春 F",NA
"森福　允彦","G","Farm",42.6,168,0.424,30.4,4.2,0.74,2.11,1.93,26.2,"森福　允彦 G",19.9
"森福　允彦","G","Top",22.7,97,1.639,18.6,7.2,0.662,3.97,4.56,11.3,"森福　允彦 G",19.9
"森福　允彦","H","Farm",15.7,56,0,25,1.8,0.825,0.58,1.47,23.2,"森福　允彦 H",NA
"森福　允彦","H","Top",202.3,812,0.409,23.6,5.7,0.729,2.54,2.31,18,"森福　允彦 H",NA
"森本　将太","Bs","Farm",128,591,0.49,20,14.2,0.657,5.83,3.93,5.8,"森本　将太 Bs",NA
"森本　将太","Bs","Top",31,159,0.849,17,16.4,0.643,6.68,4.78,0.7,"森本　将太 Bs",NA
"真田　裕貴","G","Farm",13.7,62,0,9.7,8.1,0.7,5.93,3.3,1.6,"真田　裕貴 G",NA
"真田　裕貴","G","Top",0,4,0,0,0,0,NA,NA,0,"真田　裕貴 G",NA
"真田　裕貴","S","Farm",39,164,0.46,12.2,9.8,0.71,3.46,4.07,2.4,"真田　裕貴 S",NA
"真田　裕貴","S","Top",16.3,73,1.65,9.6,2.7,0.656,7.71,4.9,6.9,"真田　裕貴 S",NA
"神戸　文也","Bs","Farm",16.7,85,0.553,16.5,15.3,0.672,4.86,4.38,1.2,"神戸　文也 Bs",16.7
"神内　靖","DB","Farm",21,83,0.428,22.9,10.8,0.793,0.86,3.16,12.1,"神内　靖 DB",NA
"神内　靖","DB","Top",10,49,1.8,16.3,18.4,0.724,8.1,6.88,-2.1,"神内　靖 DB",NA
"神内　靖","H","Farm",45,178,0.6,19.1,6.2,0.754,2.8,2.95,12.9,"神内　靖 H",NA
"神内　靖","H","Top",24.7,101,1.09,23.8,4,0.725,5.47,2.86,19.8,"神内　靖 H",NA
"辛島　航","E","Farm",134.3,533,0.599,24.6,4.1,0.714,2.35,2.4,20.4,"辛島　航 E",-203.4
"辛島　航","E","Top",686,2893,0.698,17.3,7.3,0.705,3.86,3.44,10,"辛島　航 E",-203.4
"進藤　拓也","DB","Farm",80.6,364,0.332,21.4,14.6,0.7,4.24,3.68,6.9,"進藤　拓也 DB",65.6
"進藤　拓也","DB","Top",15,73,0,13.7,13.7,0.647,4.2,3.98,0,"進藤　拓也 DB",65.6
"須永　英輝","F","Farm",47.3,204,0.371,20.1,9.3,0.721,3.43,3.18,10.8,"須永　英輝 F",NA
"須永　英輝","F","Top",5.3,24,3.38,8.3,4.2,0.737,5.06,7.5,4.1,"須永　英輝 F",NA
"須永　英輝","G","Farm",48.3,206,0.968,19,11.2,0.736,3.16,4.32,7.8,"須永　英輝 G",NA
"須永　英輝","G","Top",0.3,5,0,0,20,0.25,81,12,-20,"須永　英輝 G",NA
"須田　幸太","DB","Farm",228.3,917,0.313,18.5,6.8,0.724,2.25,2.74,11.8,"須田　幸太 DB",18.2
"須田　幸太","DB","Top",224,985,0.999,16.7,9.9,0.694,4.62,4.18,6.8,"須田　幸太 DB",18.2
"水野　滉也","DB","Farm",14,49,0,28.6,8.2,0.833,0.64,2,20.4,"水野　滉也 DB",9.3
"水野　滉也","DB","Top",4.7,21,0,23.8,9.5,0.615,5.79,2.7,14.3,"水野　滉也 DB",9.3
"杉浦　稔大","F","Farm",25,100,0.72,35,8,0.727,2.16,2.15,27,"杉浦　稔大 F",12.3
"杉浦　稔大","F","Top",12.7,47,0.71,23.4,6.4,0.839,2.84,3.26,17,"杉浦　稔大 F",12.3
"杉浦　稔大","S","Farm",80,329,0.468,20.4,7.9,0.73,2.37,3,12.5,"杉浦　稔大 S",2
"杉浦　稔大","S","Top",116.4,526,1.131,20.3,9.3,0.654,4.95,4,11,"杉浦　稔大 S",2
"杉内　俊哉","G","Farm",35.3,151,0.258,29.8,6.6,0.652,4.33,1.9,23.2,"杉内　俊哉 G",16.3
